id,text,review
1958,"More expensive than some of the other nearby locations ($5 military lot next door) The shuttle was nice and quick shuttle despite odd hours of the night. Nice enough, they also accepted competitor coupons when the lot with the deal was full. The boyfriend and I had a great experience and prompt service at all hours of the night. It also seems more secure. Loved it!",Very good
78,Came here with a large group a while back.  We were there to eat and have a beer before a concert there. It was a weekday so we made it to happy hour. Happy Hour pricing was fair. The food was pretty good. The very best thing there is the beer!  They had like everything on tap! MMMM!,Excellent
7451,Fresh bread....awesome beans!!! Raspado...tostitos!!!!,Excellent
5633,"Earlier this week, we used our handy Google mobile app to locate what we hoped was authentic Mexican food. We were craving flavorful salsa and well-spiced meat dishes after a long, warm day in the desert. What we found here was slightly different than we were expecting......The chips were made of corn AND flour tortillas, which was a nice surprise but way too filling while waiting for our food. The salsa was just fresh tomatoes with some cilantro (or maybe even parsley?) for color.
It was ""Taco Tuesday"", which here meant all-you-can-eat of crunchy or soft with 3 different filling choices.""Hamburger Helper-esque flavored shredded beef tacos"", according to my teen son. Ooops :( I ordered the ""award-winning green chili sweet tamale"". I fear they left the winners with the judges, for they didn't make it to my table. The tamales were dry and contained about a tablespoon of chopped chiles throughout. And, although they were sweet as promised, they lacked depth of flavour overall.
The service was fine and the refills on soft drinks was fair, but I really was hoping for more. We are in town for a couple of weeks and may try it one more time since it's close to our accommodations, but with all these Tex-Mex and MexiCali flavour houses to choose from, it will take a lot to win us over for a better review.",Bad
299,"How does this restaurant generate so many 4 and 5 star ratings? 

I know it was on the food channel, but honestly the food was sub-par. Maybe it was just an off day, but I have a feeling it wasn't. The prices were not outrageous, but it wasn't cheap either. The atmosphere was nice, if very cafeteria like.

But the food was way way too ""greasy."" And bland. And my stomach now aches after eating there....",Very bad
7542,"Not a bad place.... It is defiantly more tex-mex than authentic... but they have Mexican beer, margaritas and is in a good location.",Good
828,"Every time I drove by this store with my brother I mused upon the social issues faced in a FOOD CITY.  

Do you suppose they have problems with segregation/integration?  You know, the  tomatoes CLAIM that the bagels could have moved into the produce department if they had CHOSEN to; they just CHOSE to occupy shelf space in the bakery department because they LIKED being with their own kind?  Doesn't a bathroom cleaning product have the same rights to locate itself in a freezer case as a gelato does if that's what its little heart desires?  Do the canned yams believe that there is nothing wrong with the candy in the bulk food section, they just wouldn't want THEIR daughter to marry one?  I almost wanted to stick a carrot in the dairy section just to make the point.  NO MORE SEPARATE BUT EQUAL around here.  Nope, we're a modern day non-bigotted ""everybody deserves a fair shot around here"" kind of grocery store.

Well, I finally had the occasion to stop in here over the the weekend I was visiting Phoenix and was surprised to discover it catered to a mainly Hispanic customer base.  Being from Bakersfield, California, this made me feel at home at once!  There was mariachi music playing over the PA system, and there were spanish language entertainment magazines by the checkout.  

I stopped in because a friend texted me to pick up a bottle of Pinot Grigio for her.  Now, I know that those of you who shop here regularly are probably still rolling on the floor laughing, but remember - I'm from out of state and didn't know any better.  When I discovered their tiny wine section, and that it was mostly Carlo Rossi & Gallo wine, I was momentarily downcast.  But there, on the very top shelf, were a few varietals by a decent Australian Wine Cellar and - Lo and behold - one lonely Pinot Grigio.  Ta - da!  Cue cherubs descending Earthward blowing trumpets in celebration.  And to make it even more exciting IT WAS ON SALE!  Yes, normally priced at $7.99 a bottle, they were on sale for $5.99 each.  I decided to bring her two bottles just to celebrate.

The checker was very friendly and spoke English with only a minimal accent so bonus there, too.  The final kicker was when I gave my friend the receipt she discovered they'd only charged me $4.99 per bottle. Woohoo!

The store was very clean and I did notice they had an excellent selection of Hispanic themed items so if you're looking for that sort of thing, this place might be for you!",Very good
622,"This location has been so many different restaurants in the past few years and now there is finally a good one! It's basically a fancied-up paradise bakery with better food, bread, and condiments. Oh and better prices too. I had a small Chipotle Chicken salad and a small tortilla soup and that was a good amount of food- with a drink, for only $10.58. The soup was great! And they let me sample several kinds before making my decision. I also loved that they had at least a dozen different kinds of hot sauce bottles on the wall that customers are free to use as they please. I tried three because I like to bring the heat and because they were available.  

My only complaint was that the dirty dish bin was overflowing even though the place was super slow. Can't someone handle that? Its gross to have to move other people's dirty dishes around in order to fit yours in there. Ts seems like an easy thing to fix- someone pick up dirty dishes every couple of hours or something.",Very good
9471,"Are you kidding me, this place is great.  Perfectly sized bread, quality ingredients, cool staff.  When I think dream sub, I think italian night club no mayo, and extra peppers.  Don't get no betta!",Excellent
9423,"the promise of homemade turkey and roast beef drew me in, much to my dismay it's shredded. As Ramsey would say 'like a dog's dinner!'. I got the bobby with roast beef, so i could taste both. The bread was good, the stuffing was cold. The meat was chokingly dry. Dry dry. Sawdust tasting. I'm sure the other non shredded meats are great on that bread, this might as well had just been the stuffing and cranberries on the bread. Plus, the manager was bragging about how he just stands around and does nothing but micro manage. Donkeys! Lol. Make that guy clean the bathrooms!",Bad
9188,"""Fake"" (or rather condescending) service from the ""Service Manager""...and he didn't even acknowledge me when I asked the status of my car (uh, more like IGNORE). Ended every sentence with an impolite ""No ma'am"" or ""Yes, ma'am""... ya get the scenario. Basically, the guy was a real JERK.

They couldn't even figure out HOW to fix my car, even when I TOLD them what was wrong with it ( had been diagnosed at the Dealership). Two guys were sitting there staring at the computer (as if it was going to magically speak to them). At least they didn't charge me, but what a waste of time waiting for 90 minutes....",Very bad
5027,"Just like the other yogurt places for selection.

Good news they had a vegan type for those of you who care. To be honest i ended up getting that one. I am not vegan by any means, but i do love a more icy texture and less/no creaminess when i have a cold dessert. 

one negative is they are poorly staffed. Busy sunday afternoon and only one kid working there. felt bad for the poor guy. But i didn't feel bad for too long after as i mentioned to him that the mochi was bad and didn't really taste like it. He said ""yeah it's not the normal rainbow kind, but this is what i call the albino mochi""... i tried not to laugh at that comment, but yeah, normal is his ""albino"" mochi...anyways don't get the mochi here...something is soo off about it. I can't put my finger on it. It's like an oopsie child  between a marshmallow and ""albino"" mochi. LOL",Good
9086,"The Breakfast Club is as good as you'll find. The blueberry pancakes are superb, their coffee is beyond description. For a change of pace, try their Eggs Benedict, Southwestern style. A GREAT spot within walking distance...a beauty.",Very good
1426,What can I say - I love this place!  I was introduced to it by a group of 20 something friends so I was a bit worried going there (I'm no longer of that age group.)  Turns out I had nothing to fear!  Roosevelt is perfect for a glass of wine with the hubby or post dinner cocktails with a group of friends.  Still have a the munchies after dinner - there is a great food menu selection as well.,Very good
4462,"Along with pretty much everyone else who has left a review for this place, I LOVE THIS PLACE. I grew up in the area and one night my dad and brother wanted to check it out (my brother is a Yelp addict and saw it had amazing reviews). I was skeptical since, driving past, it is your typical ""hole in the wall"" kind of place, but I was not disappointed at ALL. The carne asada burrito is amazing, even the salad it comes with is great. I think my favorite thing aside from that would have to be the aguas frescas, particularly the orange one...SO good. You probably will not regret ordering a single thing from this menu. I've gone back countless times, one time bringing one of my friends who was convinced that anywhere a blonde gringa tried to take her for Mexican food would be craptastic, but she loved it too.",Excellent
7193,"I had to do some painting and needed help locating items and suggestions from the staff and boy were they ever helpful.  Nothing like Home Depot, where you have to go and hunt down an employee and when you do they can't wait to get back to their break or whatever was more important than their customer.  I was just overwhelmed by the courteous and quick service I received at this location.  Even their quality of garden plants surpassed several other super stores.",Excellent
4614,"The service here is wonderful. Let me start by saying that, our waitress (I'm mad I didn't remember her name) waited on us on the patio. She was so nice and our friend can be a little overwhelming and has a strange sense of humor. She made sure everything we wanted we got. Even modified the desert special so we could have a hybrid of the white chocolate chip ice cream and a brownie dessert. My filet was wonderful and at a great price of 24 bucks... Me living in san francisco where filet's cost 40 bucks a piece this was up to par. The corn salad is also worth mentioning, wonderful flavors. Anyway, I could have been happy with many items on their menu... Also, get the dragonberry lemonade it is on their specialty drinklist and is great on a hot day!!!",Very good
829,"No way around it: this place is overpriced. From the menu prices to the plate-splitting charges to the extra ingredients to the sides. Food itself it good not great.

Blue Burger confirmed to me that they use specials and happy hours when they first open to generate traffic, but take them away once they hit the critical mass they want. So don't get to hooked on anything you like about these places.",Good
2393,These guys have some yummy donuts and the prices are great.  Their donuts seems to be more authentic... they feel more hand made than machine made.   I'll be back.,Very good
3153,"I love Greek food, but I need to stop letting my friends drag me to this restaurant. The staff is extremely friendly and the place is comfortable, but for me the food is always a disappointment. I know I know, it's a chain... and maybe I just have high expectations, being that I'm from back east where we have small family-run Greek restaurants on every corner.",Good
3005,"I love Harkins Theaters in general, but this one simply doesn't seem to be kept up as well as most. It's a little dingy, the bathrooms aren't typically in great shape, the screens themselves are good sizes and the chairs really are comfy, but the concession stand dosen't seem as clean as it should be and it typically has the movie theater sticky floor going on. Harkins AZ Mills really is A-OK, but there are enough other theater choices that I typically make this one my la",Good
652,"Scrambled eggs, toast and hashbrowns.  Simple, basic and just what you want for an early morning breakfast.  It's kind of like having breakfast in someone's kitchen.  I'd recommend starting with (and sharing) one of their cinnamon rolls.  They're big and covered with frosting!  Good stuff!",Good
8123,I went here for a birthday party it was a group of 9 and everyone got good service. It was good in taste but more expensive than some of the ones that were closer to me in Mesa. I would go back but only as a group. If you are closer to this place than say Sushi Ave go here you wont be dissappointed.,Very good
1936,"Food wise, this is my favorite Lenny's location. They make the perfect jalapeno cheese burger. The fries are really good too.

The location kind of sucks. Its  surrounded by a greyhound station, a liquor store and some kind of AA hall. Need I say more?",Good
5307,"If I could give it more than 5, I would.  Sweet Pea and I live down the street, literally DOWN THE STREET, from this bar.  We waited for it to open for what seemed like decades, praying that this was going to be the type of place that could become our local.  It has exceeded our expectations.  The atmosphere is amazing.  The drinks are amazing- every last one of them- but the margaritas are the best I've ever had.  They tasted like a fresh squeeze of sunshine that makes me happy inside.  Margarita Mondays- $4 margs AND free food?  Happy hours are amazing.  New Year's Eve last year was amazing.  The 1 year anniversary party was amazing.  But most of all, the owner and staff are some of the coolest peeps that you'll ever meet.  Go here.  You will love it.",Excellent
461,"I have now visited Herb n' Flavors several times. I love supporting local businesses who have sustainable practices. This place uses local farms for their produce, safe from GMO's and pesticides. So, I was already a fan before I walked in! Everything I have tried has been delicious, and the owner is such a cool guy- always so friendly to the customers. The food always tastes so fresh, and full of flavor! They have a little something for everyone. I am a gluten free vegan and my husband has no dietary restrictions. We always both leave happy. I definitely recommend this place. I would like to see their business continue to grow and stick around for a long time! :)",Excellent
9176,"Finally another downtown lunch option.  I'm viewing this as the ""in-between"" place, in-between Arrogant Butcher's heavy on the lawyer, heavy on the political scene diners, and in-between ""Celtic-Hooters"", I mean, Tilted Kilt upstairs.  The food menu is interesting, a lot of appetizers.  Not enough salads for my taste. 
Compared to Arrogant Butcher and likely Tilted Kilt, the menu has less salads and less fried foods, but it'll be hard to find something healthy to eat.  It veers towards the comfort food side, with options like chili with cornbread souffle, and flatbreads served with burrata fondue.  There are a few flat bread options on the menu which is their version of pizza.  The day I went, the lunch room was busy. (You enter in through the a lobby shared with Stand Up Live).  Didn't get a chance to try out their amazing beer selection, will have to try that out the next time I'm here for a show.  The management and service is very friendly.  (Not in a scary way, just in a ""I really want to enjoy your experience way).  This is in sharp contrast to the service at Lucky Strike across the way which I've found to be downright rude at times.  Keeping my fingers crossed that they continue to do well.",Very good
3538,"This is a great place to have a casual meal.  It's obviously a pub atmosphere but it's large enough to accommodate a lot of people without it getting crowded.  They also have many well placed flat screen tvs. (I just wish they would turn on the closed captioning!  Its one thing if you're watching a sporting event but when they have on an analysis show I want to hear the analysis!)   My husband had the beer sampler and enjoyed most of the varieties, the Raj IPA was his favorite (the 8th Street Ale and Kiltlifter are the more popular ones).  We had the soft pretzel appetizer which was ok, but I'm spoiled when it comes to pretzels having lived in Philly and lived on them for my entire college career.   I wish it came with a honey mustard to dip in and not just regular spicy mustard.  I had the French Dip which was solid - not the best I've had but still pretty good.  My husband had the Tap Room Tenderloin sandwich that he enjoyed - the onion straws and bleu cheese were a nice touch.

Now this is just stupid.  (Saturday, 4/13)
 
Ring ring ring. . .
""Hello, Four Peaks""
""Hi, will you be showing the Red Sox/Yankees game?""
""Yes, definitely.""
""Even though it's being blacked out?""
""Blacked out?""
""Yeah, Fox won't be showing the game because the Diamondbacks game is on at the same time.  You're getting an east coast feed?  From NY or Boston?""
""Feed?""
""Yeah, you know, you're getting the broadcast from the Fox affiliate in NY or Boston?""
"". . .Um. . .we'll definitely be showing the game. . .""
""Ok. . .""
 
Drive to Four Peaks
""Hello! Welcome to Four Peaks!  Table for 2?""
""Yeah, somewhere we can see the Sox/Yankees game.""
""Oh sorry, it's being blacked out""
""What?!  But I called 15 minutes ago and you said you were showing it!""
""No sorry, that Diamondbacks game is on at the same time so we're not getting the Sox/Yankees game""
""THAT'S WHAT I SAID ON THE PHONE AND YOU SAID YOU WERE SHOWING IT!""
""Oh, well do you know who you talked to?""
""It wasn't you?!  I don't know!  Some moron who said you'd be showing the game!""
 
You're not getting my business if you blatantly lie to me just to get me in the door.",Good
5387,"I've searched the world for the perfect pepperoni pizza.  I've searched it over and over again.  Damn it man!  I've wasted my life searching and searching to the farthest corners of the earth to find that saucy cheesy meaty delite!  Only to find that my favorite pepperoni pizza will always be Barro's,  a restaurant just around the corner from where I grew up.



I loathe you, you tasty cheesy bastards...oh, and can I have a large pepperoni to go?",Excellent
5906,Nice resort located in downtown Chandler. The rooms are spacious and fairly comfortable . Chill by the pool and sip on a margarita from the pool bar.,Good
1033,"I love this place!  Authentic mexican food at inexpensive prices.  Friendly and attentive staff.  The cleanest Filiberto's I have seen.  I visit at least once a week during the lunch hour.  The Chile Rellenos are awesome, lightly battered, lots of spicy sauce... just simply delicious.  Taco Tuesdays (99 cent tacos) are a great bargain.  Complimentary salsa bar with multiple hot sauce type salsas, sliced cucumbers, and a fantastic spicy carrot/onion/jalapeno/chile salad... all free.  My only complaint is the salsa bar, soda fountains and cashier area, which are all located up front, can get very congested... I wish they could rearrange that somehow.  Oh, plus it would be nice to offer a chunky (pico de gallo) type salsa on the salsa bar, similar to Baja Fresh.  Check out the website for coupons - great deals!  You also will receive a bright orange (can't miss it) set of coupons with each purchase, to use on your next visit.  I'm a fan!",Very good
9262,"Very loud, crowded and quite unpleasant. I felt very cramped and the environment was very uncomfortable.",Very bad
3404,"I went here the other day, as I had a Deal Chicken for this place. I used to go to a really good Salvadorian restaurant in Seattle, and was excited to see there was one right near where I live now. So the BF and I got here at around 8 at night on a Sunday and it was actually pretty busy. This place is in a tiny strip mall that does not look like it gets much business, and I would have never seen it from the road, so it must be good to still be in business. So I ordered a pollo pupusa, a carne asada pupusa, and a polla tamale, and the BF ordered two bean and cheese pupusas and a carne asada pupusa and we split the pastelitos con papas y queso. Well, the pastelitos were pretty tasty, like fried mashed potatoes, and they came with a spicier cabbage slaw which I liked a lot better than the regular cabbage slaw for the pupusas. All of the pupusas were really good, my real problem was with the sauce. The red sauce that came with them was just kind of flavorless. The place I used to go to had some really good red and green sauces for the pupusas... it was kind of disappointing. Also, about 5 minutes after we got the pupusas, the waitress came by and said 'oh I forgot to tell you we don't have any tamales.' Well, that kind of sucks, why did it take til we were already in the middle of eating to tell us? Also, it screwed up the amount I was trying to spend (since I had 20$ to spend on the deal chicken) which I guess shows that this place is cheap, which is good, but for this particular trip that wasn't good. So we decided to order a dessert to replace the tamale. We got the empanadas de platano with sweet cream. So this was a big deal for the waitress, she had already totaled out the bill and for some reason it was a huge deal to add a dessert at the end (which I thought was weird, but felt guilty about giving her extra work). Anyway, the empanadas were ok, but I've had better. The sweet cream is in the middle of the plantain and it isn't all that sweet. Oh well, I would definitely come back here for some yummy pupusas and maybe try a different dessert next time, the central american quesadilla looked pretty tasty....",Very good
3235,"This airport is the most confusing airport I've ever been to.  Obviously it was meant to be small and was originally probably very efficient, but since they have added terminals it makes no sense and you will see the sign you need as you are passing it, instead of having a sign a mile or so ahead telling you were to go.",Good
5209,"In 'n' Out, I don't know how to tell you this, but . . . I've found someone else.  No, no, it's not like that, it was nothing you did!  Your burgers with their fresh toppings are delicious... but sometimes I just need a little change of pace, maybe something with grilled onions, grilled mushrooms, and bacon... mmm... bacon.  Oh, sorry.  You want to know the name?  I don't see why that...  You insist?  Okay... it's Five Guys.

Oh!  You're upset!  YOU'RE upset!  Well let me tell you what - Five Guys' fries are delicious, whether they come in Cajun OR regular!  And I NEVER liked your fries, In 'n' Out!  I just pretended to like them, but they're skinny, kind of limp, never flavorful, and you don't get very many.  Five Guys cuts 'em thick, salts them up, and pours an extra scoop into the bag, how do you like that!  And they give you FREE peanuts to munch on while you wait.  You never give me anything!

What?  No... you're right, Five Guys is a more expensive taste.  That's true, it is over $10 for a burger, fries, and drink, as opposed to your $5.  And I do have to park in a garage that loosely resembles a labyrinth designed by Escher.  But if you eventually make it up to the restaurant, they VALIDATE.  You have NEVER validated me!  Oh, that's right, you have surface parking, but don't try to pretend that's a feature with the temperature hitting 100!  You're ridiculous.

What's that?  Does Five Guys have milkshakes?  Uh... hm.  Milkshakes.  I never thought about that.  They don't.  Would you mind if I got my burger and fries from there and then came to you for the shake?  No?  Fine.  You're so overprotective and hyper-traditional sometimes.  Live a little.

I hope we can still be friends, In 'n' Out, but I just think I need to see other burgers.  Please don't pelt me with limp fries when I turn my back.",Very good
698,Pizza crust & toppings are excellent. However the pizza sauce was too salty. I'm willing to try again later.,Good
2133,"The chicken was unreal good!  And, the cornbread, just as reviewers stated was heavenly.  It was light and very good!",Excellent
5685,Long waits and teenage workers with bad attitudes...nuff' said.,Bad
513,"A definite four stars, the focus on fresh food and a great breakfast has build a strong following at this destination location in Scottsdale Civic Center. now that i think about it how can i not give this place a 5 stars theirs way to much creativity and freshnewssness in the fruit, veg and the nectar of the gods, Coffee, all packed into one nice bright orange place.  

Old Town has a few breakfast spots but this is one you have to find.  can i say I hope to see this as a Scottsdale yelp ""hidden gem.""

As for my last meal I had the prosciutto melt and it went past expectations, the fresh basil really added the extra taste.  

Service was ok, a typical cafe style, the restaurant does not seek to be over pertinacious, the look is clean and the cafe is a really nice touch with options to order and go.   

So many Little restaurants like this keeps me looking for the next one.  Don't forget for later in the night AZ 88 is just down a few steps.  

Happy breakfast,
Kevin
PS there seems to be some kind of yelp trend, does a hand full of yelps make a difference in a restaurant, does that have a yelp definition when this happens.",Very good
4143,"One word can describe the food here:  perfection.

All the meals I've had here has been absolutely delicious served by the most charming waitstaff.

Someone recently told me their Chilean Sea Bass was the best he's ever had and I believe him . . . I can't wait to taste that dish!",Excellent
9633,"Ride the bulls gals and put on a show :) Just wear pants, please!! Fun spot to get drunk and do kinky things with cotton candy! Great happy hour specials!

Extremely generous bartenders and huge portions of food. Well worth the money!!",Very good
1581,"I enjoy some burros because it's a good cross between fast food and sit down Mexican food.  The taste is always fresh, and good - the service is fast and friendly, even with a packed house.  It satisfies my Mexican fix and does not leave me regretting life afterwords .... (like Filbertos does)  I have only had this location, but have gone back numerous times and will continue to hit this place up and work my way through the menu ... I had the beef taco and been enchilada today ... see pictures ... you will want.",Very good
6947,"Yes, she did go to another...it's a hobby what can I say.

By far, this is the LARGEST club I've been in! But my list of places to visit is still very long, so there may be bigger. I liked it here, the girls and managers, and this is important to me, were chill and nice. Some variation in looks for the girls but not much, but then again, maybe there is more to select from at night. I'm a day club visitor, because I hate to pay cover and other unnecessary costs. This place has a nice size bar, and a freaking huge main stage, with three, yes count them, three two-story tall poles (And some of the girls climb all the way to the top!). And it doesn't end there, there was a more private but large room toward the back with another stage and tall pole. There's an upstairs to this place too! I like to wander, I have a curious sense of adventure. I found multiple smaller private rooms up there, along with small mirrored rooms with single chairs. You know for that kind of one-on-one that no ones all up in your business about kind of room, just you and the dancer...Then there is the balcony that wraps around the upper floor, plenty of seating, with DJ in the center, spinning whatever the ladies on stage ask for (this is rare, some DJ's will tell you to take a flying leap if you demand a song, so I've been told...). This place is lit well too, not enough to make you run out screaming of blindness, but good enough to see. 

May I add that this is the first time I didn't have to go through a dressing room full of half-naked women to get to the restroom, it was separate and had more than one toilet in it, yes, amazing I know! I've been won over, lets see the other places on my list top this!",Excellent
1116,"Bad quality ingredients. I ordered a red curry beef and the beef was awful, hard, I tried to chew it for a minute and decided to give up.",Very bad
9544,"T&S Glass did a wonderful job replacing my car window. They came right to the house within 2 hours of my call, had the window replaced within 30 minutes and treated me like a queen. Frank installed the glass and couldn't have been nicer. Thank you T & S Glass!!",Excellent
4151,Glorified Applebee's. I think they want the yard of beer to cover the lack luster food & services.,Bad
6925,Love it here. Come regularly now lol thanks to everyone on yelp. Great food cheap price great service. Tho not 100 percent authentic Chinese food still great,Excellent
2304,"If you have to be some place on time, don't use them.  I called at 2pm for a 4:15 taxi to arrive.  At 4:25 they were calling me saying he was right around the corner, and gave me his location.  Estrella called a couple more times to ""verify my address"".  At 4:35 I called them and cancelled the cab and got a ride from my neighbor.  As we pulled out of my neighborhood, we PASSED the cab. He had taken a street that he thought was going to be a through street and got himself lost. This is a TAXI service, they should know how to get around the valley!!  Don't these people use GPS, or MAPS at least?!?!?!?  End of story, I was still late for my class that I paid 250.00 bucks for. I was not allowed in, and the money is non refundable.  So thanks Estrella wasting my time and costing me money.  WORST TAXI SERVICE EVER.",Very bad
9927,"Okay, if you're looking for a genuine Chicago Vienna Beef Red Hot or a NY Sabrett street cart dog; then you might not  understand Hot Dog Stop. HDS does sever Sabrett's but this is more of a gourmet hot dog place. 

The portions are very generous to say the least and very tasty. The folks who run the place are from France and have put their own spin on things. So if you're fixed on what a hot dog should be, then go to Luke's, or Al's or even A & W; but if you want 'something completely different, to borrow a phrase, then by all means try HDS.   

Enjoy!",Very good
3012,"Wow! This newly opened little food shop in the Mekong Plaza is fantastic. Very authentic Hue Food. Although I'm not a Vietnamese, I have been to Hue in Vietnam and had their famous Bun Bo Hue. Must say that this store was very close to the authentic Bun Bo Hue. The pork hock and the other meat used was very tender, the noodle was perfect. The broth is lightly flavored so that you can use the Shrimp Paste for those who like it a bit more salty. The veggie was very generous.

The Banh Beo was another neat Hue snack. It's a very thin rice cake snack which is steamed. You dip it in Fish Sauce. It was very nice and moist.

Their menu is pretty limited as they only have about 6-7 items, but they are definitely featuring the best of hue to serve. Very impressed to see. 
There was a good crowd too, so lot's of people have been dying for some nice Hue food.

Only thing to note is they were a bit disorganized the opening weekend as their register was not even working, and the service was a bit slow. I'm sure after a few weeks, this place will be running smoothly.",Very good
7663,"I Felt a sin coming on .......
 if i could give 10 stars i would !!!!

Let me set the scene for you of this Kazilicious Sunday night .....

We enter through  a solid planked door set in the rear ...(oh yes the
truth is inside) candlelit passageway leads you into a sexy,sultry
stone interior that is softened by the plush seating , dim lighting
,wine barrels .. i give his hand a squeeze and smile because we have
hit the mother load within this sinfully sexy speakeasy .The Tuscan
colors coupled with the stone ..deep ,rich ,decadent !!! His hand on
the small of my back as we approach our seats as the intimacy and
ambiance takes hold .

A bowl of olives, 3 cheese fondue with apple ,the Tuscany pizza
....sexy damn noshes ..they know what they are doing here ..soft
...firm....dip....bite ..yesssss SO beyond sexy here.....

Oh and the wine ,nectar of the gods, sign of fertility , here in this
setting it is like Ambrosia ,and your inner God or Goddess will surely
blossom ,and romance will bloom ....
It seems like thousands of labels here - we went with the  M.
Chapoutier Le Sizeranne 98' ....Heady ,earthy ,smoky ,deep ,sweet and
ripe .the smell of currants and berries .lovely texture ,full bodied
.....DIVINE ! let the flirting begin ..coy toying of the glass stem
..sweet smiles ..love words escaping on a whisper  between sips.

We spent around $200 ,worth every penny in my opinion .

Prior to the Kaz , the Rokerij was just about the sexiest spot to me
in the valley ...these two must share the crown .

So to recap ; SEXY, SULTRY,SEDUCTIVE !!!!! posh,swank ...
Good Service , lush wine selection ,yummy tidbits ...
Ambiance up the wazoooo .

A heady experience ..this is where lovers go ,a prelude to the
interlude of love !",Excellent
8989,"Originally came by to get a watering system for our chickens and ended up buying something for every member of our furry family! They have everything here for cats, dogs, small birds, rabbits, poultry, horses and more! The customer service was excellent, we were even given free samples for our chickens without even asking and were given informational sheets about some awesome products we ended up buying as well. Both of the people working were concerned with taking their time to help us, not about making a sale, and will even special order some products for us if ever needed. We don't feed our dogs dry food anymore (they now eat raw instead), but when we did, these are the premium/healthiest brands we were buying at a much higher cost at other retailers.

The prices are low, the hours are convenient, the customer service was great, the products are healthy, and the selection was large for how small the shop is, what more could you ask for? Great first visit and we will definitely be coming back again!",Excellent
3838,Great service and delicious breakfasts!,Very good
7811,I really like this place and would definitely come back.  I had a blueberry martini that was dreamy and for dinner I had the halibut entree which was also very good.  Their wine selection is very good... I did have a glass of wine too because someone ordered a bottle of wine and I felt compelled to help him out:)  And from what I remember the service was also very good.,Very good
768,"Never. Again. *hork* 

I have been to this location a couple of times. My friends LOVE this place, and I really wanted to at least like it. But here I sit typing out my review and fighting the urge to double over the trash can at my desk. I can't remember the last time I felt so sick! 

A few things about last night's dinner stand out...as negative. But I'll start with the positive, which bumped the review up from 1 star to 2. 

POSITIVE: 

Our waitress was very friendly and chipper. 

NEGATIVE: 

But alas, it was not enough. We ordered edamame, 4 rolls and a couple of sake bombers...um...but the ""shot glass"" was too big to fit in the glass...so that no worky. 

The waitress asked if we wanted everything to come at once or if she should bring them out as they were prepared...we chose the latter... 

1) we never got our edamame, 

2) it took 30 minutes before the first roll came out (with no wasabi or ginger??), the next 2 rolls took an additional 30 minutes, and the 4th roll was about 5-10 minutes after that... 

3) the spicy yellowtail (roll #3) had obviously turned, it smelled like bad fish, which I unfortunately didn't realize until it had already made it's way into my mouth...I felt instantly sick and haven't been right since then, which means I didn't even get to enjoy a taste of the 4th roll because I didn't trust it anymore. 

POSITIVE: 

She took the yellowtail off our bill...which seems like it would be a no-brainer, but you never know these days. 

NEGATIVE: 

No apology for serving us bad fish, and no acknowledgment from the mgr on duty, which should be standard operating procedure at a restaurant. 

Also, the acoustics are not conducive to having any sort of conversation. The music was at a decent level, but for some reason, the place is just REALLY loud. 

And finally, and this is just a matter of personal preference, I'm not a fan of the seating arrangement. It's set up in a way so that you are rubbing elbows with other parties and unable to avoid being all up in their kool-aid... 

POSITIVE: 

For the moment, I'm still alive (which feels like a negative right now, but I'm hoping that this current wave of nausea will be the last).",Bad
2432,I work right across the street and a few of us went here for lunch one afternoon. I ordered a salad to go. As soon as I saw the guy grab shredded sandwich lettuce to make my salad I almost told him to stop but I didn't. I regreted it when I started to dig in and realized the lettuce was brown and yellow. Very disappointed. $6+ bucks for nasty lettuce tomatoes and green peppers. I ordered a salad thinking I was getting something like the picture on their website. I won't be returning here. I'll be passing on lunch next time the co-workers opt for this place.,Very bad
5808,I was here for the Yelp event recently and loved it.  The facility was great and Yelp did a good job putting together the event.  I noticed there was a lot to do there.  I am already planning to come back with my nephews so I can have fun walking around the mock grocery store.  I'm also looking forward to racing my nephews through the car wash on tricycles.  Bring energy when you come and prepare to have fun.,Excellent
1558,"The Nee House.......well I just wish they would get the concept of customer service! I tend to feel second rate when we go in for dinner. 

I really like the food but after 5 attempts at dining in with crappy service we have decided it is best for take out only. 

The food is pretty good and they are super quick when it come to take out. I am happy to say that when I picked up our order yesterday the girl at the front actually smiled and chatted with me while processing our order!",Good
185,We went to The Farm today for lunch to enjoy a picnic on such an awesome beautiful day. I had the Tuscan sandwich and it was awesome. I had expected it to be good but was surprised at just how enjoyable it really was. I'm sure sitting outside in beautiful surroundings on a perfect day helped with the experience. This is the prefect place for lunch on a beautiful day. My date was equally impressed so I'm sure I will be back!,Excellent
8464,"Pleasant and beautiful. Feed the koi fish cheerios. Bathrooms are out of a catalog...I want that! Walk at a snail's pace, because it's not terribly large. When you're done, walk down to Pita Jungle or Lola Coffee!",Good
